Country,ITL,sex,extract_date,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,Shropshire and Staffordshire,male,2024-11-01,7257,8350,8560,8692,8963,9087,9591,10349,9838,10204,10327,10816,11137,10587,10512,11130,10503,9858,10312,10215,9782,9067,8606,9032,9438,9374,10486,10695,9879,11135,10664,11509,12066,13123,12146,12442,12106,11898,12325,11451,11878,11636,10519,12290,12013,10427,9288,9579,9921,10560,10153,11146,12722,12418,12819,12769,12771,12773,11869,12784,12357,12442,11785,11267,10734,10855,9772,9868,8846,9159,9182,8756,8071,7529,8732,7993,9779,9055,6038,7398,6785,6159,4403,4108,3955,3564,3277,2620,2200,1844,1372,1088,897,695,530,991
England,Shropshire and Staffordshire,persons,2024-11-01,14044,16248,16834,16959,17509,18058,18287,19873,19069,20012,19739,21121,21972,20486,19939,21376,21250,19470,20207,20107,18937,17695,17327,17046,18120,18978,20365,21068,20386,21718,21412,23177,24014,25549,24054,25018,24693,23192,23961,22730,22201,23452,20753,23684,23476,20348,18535,18542,19328,20946,19931,21533,25393,23943,25237,25224,24774,25168,25487,25558,24616,24361,23792,22882,21441,21830,19898,20145,18095,18470,19226,17626,17016,15583,17835,16457,20707,19607,12953,15645,14368,13369,10122,9071,9021,8292,7639,6271,5407,4500,3705,3075,2495,2129,1752,3514
England,South Yorkshire,female,2024-11-01,6223,7322,7136,7394,7692,7867,8283,8619,8444,8477,8875,9285,8975,8924,8884,8970,8622,8337,10010,9781,9789,9265,10142,11028,11167,10713,11010,10942,10579,10671,10753,11724,11184,11963,10387,11491,11353,10754,10405,10545,10396,9169,9656,10041,9690,8444,7532,8099,7114,8384,8093,8604,10083,9839,9981,10096,9790,9876,9990,9944,9533,9420,9129,8844,8675,8210,8249,7888,7011,6675,7500,6298,6522,6227,6109,6451,7061,8280,4232,6748,4943,4653,3625,3711,3692,3485,2908,2670,2345,2070,1724,1260,1176,1002,636,1739
England,South Yorkshire,male,2024-11-01,6632,7283,7856,7821,8051,8187,9028,9266,9001,8797,8920,9610,9445,9558,9271,9483,9103,8834,9947,10339,9990,9655,10159,10913,10984,12078,12660,12304,11939,11738,12252,12349,12126,12366,11641,11963,11540,11340,11694,10828,11134,10477,9797,10443,10561,9090,8186,8856,8417,8504,9042,8925,10244,10279,10293,10600,10059,10228,10067,10175,9867,9719,9316,8785,8370,8267,7820,7815,6775,6420,7121,5834,5874,6118,5586,5761,7252,6856,2870,5959,4255,3785,3058,2899,2704,2390,2293,1839,1607,1235,961,762,620,470,342,731
England,South Yorkshire,persons,2024-11-01,12805,14215,15286,14960,15758,16003,17377,17903,17380,17064,17517,18933,18372,18453,17802,18626,17888,17179,20359,20539,20008,18892,20284,21926,22101,22887,23747,23284,22585,22374,22933,23795,23251,24797,22143,23343,23060,22122,21995,21363,21505,19657,19664,20671,20365,17591,15783,16856,15888,17029,17297,17475,20302,20080,20208,20723,19746,19974,20054,20082,19301,19055,18469,17769,16993,16016,16327,15757,13870,13063,14949,12120,12563,12086,11888,12247,14226,15243,7024,12775,9118,8573,6617,6419,6388,5882,5208,4499,3950,3302,2744,2134,1797,1474,973,2470
England,"Surrey, East and West Sussex",female,2024-11-01,11510,11791,14532,14317,14895,16225,14675,17090,17345,17025,17105,18827,18909,19343,18638,18922,19456,18450,16965,16293,17611,15300,16267,17307,18057,18177,18455,17897,18196,17813,19140,20601,20750,22461,21433,22919,21909,21449,22014,21031,21356,21172,21408,23678,22540,21325,19460,19955,20193,20430,20733,21347,23018,21380,20733,22423,22193,21853,21731,22921,22004,21567,20389,19769,18849,18480,17625,17051,16187,15841,16452,14963,15520,14163,16487,14795,18552,20733,12925,14243,13045,12990,8742,8646,9648,8565,8013,7184,6259,5758,4959,4522,3725,3139,2503,6658
England,"Surrey, East and West Sussex",male,2024-11-01,11626,11715,15810,14721,15622,16352,16526,18166,17170,18152,17743,19542,20064,19727,19487,20211,20225,19515,18374,17091,18159,15248,16872,16784,18099,18798,18109,18769,18766,18816,18328,20741,20217,20718,21534,22692,23103,21325,22183,21084,21746,21647,22990,22941,23299,22308,20176,20151,20533,21587,21152,21530,23424,22091,21816,22583,22159,21474,23054,23485,22224,21155,20612,19606,18944,17854,16950,16889,14843,15100,15596,14089,13556,13133,13223,12784,15852,18320,10083,11591,11130,10644,6808,6811,6969,6317,5590,5017,4280,3638,2941,2562,2087,1646,1158,2473
England,"Surrey, East and West Sussex",persons,2024-11-01,23243,23328,30755,28970,30520,32317,30928,35353,33602,35636,34776,38224,39011,39157,38216,38650,39641,38046,35255,33499,35812,31203,33280,33831,35973,37188,36684,36691,36863,37028,37138,41577,40874,43280,43085,45756,45105,43126,44398,42075,43112,42942,44157,46612,45762,43793,39439,40262,40535,42365,41650,43043,46280,43982,42285,44729,44353,42974,44722,46724,44197,42714,40960,39852,37799,36510,34852,34036,30963,31079,31416,28812,29250,27460,29915,27716,34318,39196,23247,25695,24161,23301,15741,15079,16609,14870,13623,12602,10519,9621,7876,7082,5811,4790,3667,9085
England,Tees Valley and Durham,female,2024-11-01,4903,5652,5656,5932,6163,6355,6723,6964,6980,7396,6873,7649,7839,7844,7521,7937,7328,7888,8146,7905,8328,7825,7406,7835,7945,7241,7796,7923,7805,7761,8425,8911,8724,8863,7945,9055,8686,8710,9083,8509,8232,7755,8388,8391,8410,7794,6340,7159,6694,7115,6793,7740,8841,8637,8520,8769,8965,9174,9308,9093,9526,9266,9377,8413,8359,8572,8088,7791,7201,6672,7016,6876,6542,6218,6250,6260,7198,7775,4671,5380,4418,4133,3309,3550,3332,3249,2927,2428,2248,2098,1490,1479,896,1059,609,1481
England,Tees Valley and Durham,male,2024-11-01,5263,5937,5921,6042,6580,6745,6532,7470,7631,7345,7964,8314,8269,8297,7844,8001,7764,7843,8459,8248,8223,7964,7602,7642,7894,8257,8565,8772,8528,8436,8373,9046,9123,8996,8897,9191,9014,9042,9302,8462,8645,8269,8501,8667,8434,8008,6836,6694,6979,7484,7114,7854,9325,8555,8284,8873,8349,9052,9613,9228,8713,9280,8707,8376,8253,8061,7737,7572,6887,6611,6634,6678,5821,5821,5980,5588,6206,7152,3867,5322,3735,3346,2885,2707,2623,2361,1988,1709,1422,1099,895,801,452,466,346,607
England,Tees Valley and Durham,persons,2024-11-01,10112,11433,11602,11941,12789,13124,13498,14448,14634,14517,14465,15859,16104,16278,15231,15932,15116,15771,16622,16249,16574,16107,14930,15381,15912,15453,16546,17043,16297,16017,17056,17453,17925,18661,16530,18365,17737,17741,18391,17010,16906,15985,16927,17013,16896,15913,13308,13814,13657,14628,13859,15689,18334,17144,16845,17572,17431,18284,18965,18347,18338,18450,18101,16731,16574,16670,15861,15458,14124,13361,13769,13083,12272,12115,12430,11936,13101,15150,8533,10677,8161,7565,6068,6163,5951,5613,4894,4299,3685,3120,2383,2438,1263,1557,1051,2088
England,West Midlands,female,2024-11-01,15033,17488,18264,18461,18888,19397,20818,22509,21051,21711,22421,22897,23258,22123,22363,22272,21441,21032,22172,22132,21880,21897,24583,25150,25201,25804,25143,26823,25152,25176,24738,25706,25011,25868,25554,25880,25727,25764,25032,24670,24211,24278,22333,24282,23431,19944,19000,19077,18370,18337,18042,17896,20181,20253,19469,19784,19056,18454,19297,18680,17894,18837,17224,16940,15367,14874,14962,14268,12696,12758,12675,12331,11553,11966,11360,10707,12601,12400,8738,9914,9642,9516,6665,7020,6238,6509,5645,5522,4915,3865,3115,2965,2582,2095,1513,3885
England,West Midlands,male,2024-11-01,16715,18551,18915,18789,20208,20797,21113,22824,21978,22597,23127,24436,24069,23638,23059,23287,23186,23304,23418,22992,24190,23514,24282,25158,27271,25908,27371,28027,27402,26073,26964,26933,27264,28023,27187,27955,27524,26845,26831,26490,25755,26400,23232,26611,24811,23076,21340,21390,21085,20804,21019,20856,21906,22449,22008,22127,21112,20340,19867,19739,19043,18741,17583,17501,15764,15478,15230,13440,12688,12227,12311,11895,10571,10478,10291,9215,10639,11358,7208,8496,7827,7577,5289,4884,5246,4648,4061,3589,3097,2455,2052,1684,1358,1050,758,1703
England,West Midlands,persons,2024-11-01,31920,36099,36842,37172,39548,39868,41976,45309,42809,44011,45475,47528,47429,45464,45429,45930,44586,44253,45388,45537,46629,45631,49191,50986,52255,51874,52450,54195,52868,51225,52457,53208,52270,54845,52716,53829,53357,52590,52449,51327,49900,50604,45605,50820,48331,43272,40644,40321,39603,39440,39097,38542,41597,42888,41373,41881,40363,38621,38864,38432,37427,37644,34880,34633,31133,30347,30224,28163,25222,24908,24996,24175,22113,22643,21841,19816,23114,23569,16095,18225,17457,17079,11979,11815,11590,11132,9731,9176,8019,6352,5191,4652,3940,3149,2272,5600
England,West Yorkshire,female,2024-11-01,10994,12038,13067,13194,14201,14423,15345,15649,15808,15758,16258,16827,16568,17212,15949,16607,15834,16179,16336,16381,16799,16670,17665,17357,19577,18677,18347,18848,18250,18158,18861,19724,19656,20434,19273,20547,19781,19381,19763,18235,17979,17930,17920,18540,18289,16262,13889,14746,14438,15096,14225,14908,17230,16442,16422,16404,16062,15641,15750,15817,15552,15455,14453,13721,13918,13129,13066,12920,11066,11002,10824,10634,10083,9479,11181,9197,12662,12546,6810,8638,7536,7359,5633,5666,5399,5229,4802,4195,3494,3550,2632,2264,1910,1600,1167,2993
England,West Yorkshire,male,2024-11-01,11229,13291,13900,13859,14474,15221,15746,17199,16362,16702,16684,17461,17455,17814,17578,17245,16396,16739,16509,16422,16971,16147,16555,17407,18702,18646,19185,19163,19691,19506,20079,20263,20652,21507,20141,20818,20483,19670,20823,19948,20003,20181,18449,20151,19298,17693,15899,16173,15960,15650,16115,16186,18136,17710,16963,17782,15709,15784,16664,17545,15500,15540,14516,14296,13343,12706,12817,12575,10552,10420,10993,9386,10065,9438,9321,8918,10916,10452,5834,7502,6384,6299,4083,4222,4145,3777,3363,2911,2395,1921,1610,1216,975,706,570,1095
England,West Yorkshire,persons,2024-11-01,22241,24197,28170,26807,28780,29520,31024,32729,32155,32647,32772,34349,33448,35087,33568,33775,32074,33054,32818,32824,33931,32897,34111,34373,38230,37415,37644,38395,38209,38105,39362,39844,40383,42000,39459,41262,40309,39259,40561,38033,38058,38438,36502,38465,37670,34395,29789,30924,30347,30811,30134,31042,35645,34065,33499,33739,31724,31277,31640,32428,31035,30809,28885,28086,27529,25189,25959,25627,21568,21572,21878,19870,20101,19011,20898,18317,23161,23096,12739,16016,13769,13719,9776,9760,9548,8992,8102,7115,6049,5261,4244,3479,2885,2305,1738,4106
England,Bedfordshire and Hertfordshire,female,2024-12-01,9632,9552,11976,11385,11816,12122,12161,13443,12769,13017,12884,13832,14026,13981,13201,14016,13325,12822,11142,9994,10235,9407,11193,11642,12575,12902,13135,14237,13873,15022,14680,15668,15863,16397,16371,16926,16626,17156,16706,15785,16104,15565,15290,17393,16556,15518,13433,14533,12381,14594,12690,13763,14175,13527,13668,13386,13570,13684,13864,13797,12116,13513,11961,11576,11220,10624,9763,9576,9472,8738,9537,7842,8255,7244,8834,7057,9850,9943,6151,7832,5774,6891,4656,4386,4832,4450,4040,3735,3407,2967,2434,2165,1869,1448,1194,2991
England,Bedfordshire and Hertfordshire,male,2024-12-01,10620,9978,13244,11909,12464,12712,13335,13390,13474,13947,13753,14267,14550,15006,13802,14736,14027,13292,11983,11788,10929,10931,11706,12200,12552,13563,14347,14329,13897,14343,14810,15299,16107,15998,15282,17115,16900,16521,16602,15433,16791,15699,16285,16841,17638,15657,14658,15649,14376,14548,14312,14592,14851,14823,14031,14520,13890,13131,14699,14053,13675,13163,12235,11680,11125,10689,10351,10007,8635,8350,7794,8025,7388,6908,7784,5953,7957,8872,5130,6536,5309,5665,3303,3393,3563,3227,3033,2721,2241,1792,1544,1328,1012,762,594,1169
England,Bedfordshire and Hertfordshire,persons,2024-12-01,19687,19175,25513,23304,24284,24893,25475,26889,26236,27064,26433,27981,28111,29170,26843,28393,27751,26336,23027,21821,21610,20271,22888,23848,25163,26708,27687,28698,27863,29504,28866,30942,31993,33205,31761,33976,33517,33852,33355,31081,33031,31216,31687,34284,34028,31025,28070,29973,27077,29307,27392,27869,28925,29029,27573,28077,27497,25908,28553,27638,26251,26914,24166,23496,22350,21325,20190,19553,18053,16833,17256,16081,15597,14005,16804,12996,17702,18901,11326,14234,11088,12537,7572,7714,8359,7654,7084,6468,5649,4772,3888,3503,2882,2210,1790,4159
England,"Berkshire, Buckinghamshire and Oxfordshire",female,2024-12-01,11648,12966,14283,13648,14135,14882,15404,16700,16450,17183,16198,18123,18209,18573,17394,18592,17837,17114,16214,15645,15138,15057,16263,17007,17879,16955,17955,18582,17986,18703,18896,20420,20557,22259,21091,21724,21827,21526,22033,21060,21707,21764,19566,22532,21609,19599,18690,18844,17335,18426,17163,18565,18899,17881,18259,18114,18040,17274,17804,17625,17483,16434,15939,15309,14803,14292,14110,12860,12128,11929,11910,11016,10760,11100,10389,10476,12371,13996,8180,9592,9325,8646,5677,6016,6169,6273,5031,4621,4292,3611,3101,2695,2274,1903,1489,3977
England,"Berkshire, Buckinghamshire and Oxfordshire",male,2024-12-01,12015,12986,14296,14558,14545,16533,15403,17436,17519,17313,17458,19267,19466,19419,18774,19562,19243,18338,17668,17170,16266,15349,16235,16323,18140,18240,18894,18457,18864,19637,19531,20637,21145,21742,21865,22756,22934,21993,22944,21750,21593,23029,20966,23797,22563,22089,19276,19668,19451,19629,19008,19333,19699,19079,18625,18948,18558,17805,18761,18458,17636,17021,16045,16123,14619,14174,13793,12688,11620,11513,10361,10513,10285,9420,9821,8706,11661,11909,6812,8515,7532,6541,4840,4849,4872,4402,3966,3528,2897,2434,1962,1639,1302,989,740,1652
England,"Berkshire, Buckinghamshire and Oxfordshire",persons,2024-12-01,23224,25728,30214,27996,28452,31369,30690,34159,34023,34177,33153,37296,37333,37940,36137,38178,37011,35927,33837,33151,31062,30403,32685,33831,36206,35232,36982,36513,36819,38953,38184,40883,41301,43436,42674,44433,44804,42827,44265,42592,43275,44498,40849,46260,44129,41399,37874,38625,36562,38731,35384,37814,38817,36953,36689,37026,36454,34825,36701,35984,35302,33651,32052,31376,29396,28368,27953,25700,23735,23497,22695,21569,21066,20725,20371,19514,23679,25930,15105,17760,16804,15042,10554,10860,11194,10329,9004,8150,7380,6045,5059,4331,3580,3262,2228,5565
England,Cheshire,female,2024-12-01,3827,4471,4637,4727,5012,5124,5313,5556,5793,5718,5427,6049,5991,6104,5617,6098,5876,5586,5054,5332,4956,4373,4655,5075,5449,5501,5867,5935,5893,6287,6160,6949,7155,7180,7116,7305,7218,7050,7365,6998,7029,7100,6912,7204,7174,6354,5864,5893,6123,6459,6671,7047,7377,7330,7708,7612,7227,7675,8030,7849,7936,7694,7279,6811,6590,6257,6016,6275,5361,5010,5478,5018,4856,5767,5121,4637,6867,6437,3934,4872,4407,4029,3092,3340,3049,2520,2759,2302,1879,1657,1391,1255,1019,784,638,1658
England,Cheshire,male,2024-12-01,4025,4623,5237,4956,5101,5383,5766,6066,5928,6016,5658,6599,6404,6555,6361,6480,6334,6050,5677,5251,4807,4834,4784,4847,5753,5747,5965,5870,6161,6452,6726,6804,7295,7473,7304,7297,7167,7176,7853,6953,7337,6977,6924,7428,7709,6281,5926,6242,6330,6677,6340,7199,7803,7441,7492,7688,7625,7573,7671,8112,7946,7676,7307,7581,6373,5878,6305,5867,5155,5046,5362,4995,4957,4801,5238,4034,5940,5498,3468,4373,3881,3480,2506,2506,2325,2191,1838,1569,1366,1076,816,725,556,435,286,669
England,Cheshire,persons,2024-12-01,7557,8626,10229,9242,10125,10477,11151,11472,11842,11764,10927,12823,12633,12671,11571,12578,12253,11624,10742,10640,10157,9425,9619,9918,11155,11357,11179,12112,11983,12692,12723,13694,14125,15332,14369,14622,14779,13768,15357,13973,14557,14037,13880,14580,14862,12789,11951,12279,11972,13137,12928,13781,15221,14665,15213,15198,14801,14805,15590,15925,15860,15347,14611,14648,13074,12444,12057,12231,10721,10106,11068,10157,9889,10573,10111,8580,12677,12089,7380,9236,8338,7613,5543,5751,5375,4909,4725,3876,3203,3194,2206,1981,1575,1217,926,2329
England,Cornwall and Isles of Scilly,female,2024-12-01,1991,2228,2327,2396,2468,2648,2706,2921,3008,3088,3320,3482,3431,3352,3269,3233,3185,3350,3011,3089,2976,2988,2798,2985,2911,3044,3034,3056,3152,3245,3377,3811,3279,4144,3357,3984,3959,3510,3766,3668,3590,3655,3710,3797,3858,3187,3160,3267,3333,3600,3663,4185,4477,4327,4398,4497,4631,4928,4795,4939,4776,4825,4545,4454,4385,4294,4167,4393,3636,3933,4265,3451,3834,3549,3816,4168,4184,4972,2790,3712,3035,2925,2169,1996,1893,1789,1561,1486,1307,1052,980,856,708,573,422,1034
England,Cornwall and Isles of Scilly,male,2024-12-01,2035,2272,2499,2519,2738,2731,2980,3039,3203,3263,3433,3622,3635,3494,3493,3557,3431,3316,3150,3081,3036,2964,3000,2926,3070,3091,3063,3253,3179,3122,3332,3631,3674,3808,3505,3859,4173,3558,3461,3683,3707,3482,2953,4286,3743,3435,3080,3260,3142,3394,3429,3932,4557,3950,4553,3931,4394,4512,4317,4820,4547,4476,4476,4325,4240,3938,4139,4069,3608,3553,3748,3509,2962,3290,3577,3055,4577,4290,2604,3066,2740,2520,1586,1762,1609,1383,1215,994,927,662,569,509,400,309,213,392
England,Cornwall and Isles of Scilly,persons,2024-12-01,4035,4496,4827,4917,5198,5387,5573,5800,6194,6212,6762,7098,7070,6853,6754,6792,6669,6777,6272,6339,6027,5959,5703,5899,5971,6134,6096,6308,6239,6347,6708,7479,6826,7959,6751,7696,8188,7064,7237,7278,7022,7104,6680,8012,7675,6675,6251,6580,6416,6943,7024,8122,8969,8215,8973,8387,8693,9228,9171,9768,9328,9314,9010,9068,8698,8163,8257,8507,7272,7530,7886,6776,7166,6562,7309,7092,8567,9342,5461,6784,5739,5419,3855,3759,3507,3173,2774,2479,2352,1803,1549,1336,1114,879,639,1457
England,Cumbria,female,2024-12-01,1761,1934,2140,2233,2267,2195,2463,2551,2416,2676,2691,2751,2850,2862,2766,2772,2754,2767,2508,2448,2180,2035,2256,2399,2478,2628,2654,2877,2701,3000,3163,3250,3307,3299,3289,3238,3179,3073,3209,3110,3165,2935,3187,3339,2994,2830,2646,2807,2674,2955,3111,3105,3880,3760,4006,3717,4115,4064,4258,4461,4263,4188,4111,3885,3858,3773,3632,3512,3106,3120,3033,3000,3258,3479,2948,2696,4030,3093,2406,2656,2420,2063,1833,1605,1717,1602,1520,1228,1089,927,811,667,605,449,356,879
England,Cumbria,male,2024-12-01,1755,2103,2131,2187,2335,2439,2519,2669,2688,2705,2827,2801,2931,2886,3095,3134,2942,2977,2678,2861,2828,2286,2282,2500,2566,3422,2698,2873,2818,3194,2838,3424,3486,3371,3227,3400,3234,3166,3372,3221,3255,3154,3153,3222,3199,2745,2590,2709,2824,2878,3027,3440,3677,3455,4093,3694,3959,3979,4348,4384,4239,4248,4075,4040,4238,3687,3834,3229,3111,3157,3028,3027,3054,2842,2751,2854,3760,3355,2305,2287,2017,1780,1554,1475,1391,1175,1032,890,875,471,506,483,319,239,143,337
England,Cumbria,persons,2024-12-01,3517,4037,4275,4307,4606,4630,4979,5223,5144,5381,5512,5553,5786,5748,5868,5907,5729,5974,5295,5366,5326,4320,4550,5311,4605,6026,5081,6068,5393,6193,5881,6415,6787,6669,6522,6641,6441,6211,6722,6334,6440,6038,6405,6556,6260,5557,5219,5675,5531,5801,6153,6563,7497,7022,8112,7329,8008,8026,8587,8848,8539,8437,8177,7888,7941,7695,7486,6837,6253,6257,6153,5862,6308,6454,5581,5594,7567,6609,4565,5036,4420,3791,3342,3064,3141,2775,2556,2113,1836,1471,1319,1149,922,688,500,1217
England,Derbyshire and Nottinghamshire,female,2024-12-01,9585,9766,11374,10915,11760,11706,12245,13521,13107,13468,13139,14402,14400,14248,13592,14354,13441,13341,13718,13117,15316,13807,14766,15258,14868,15087,15227,15554,15226,15995,16377,17202,17605,17287,17010,16492,17783,16651,16108,16177,16737,15420,14980,16354,15397,15128,12479,13885,12441,14026,13339,15066,16551,15603,16709,16906,16036,16397,17073,17128,16458,16161,15220,14003,15398,13350,13549,13032,11442,11955,11538,11076,10969,10417,11270,10075,13637,13678,8385,10417,9013,8379,6407,5986,6170,5673,5055,4443,4084,3420,2906,2463,2036,1634,1265,3333
England,Derbyshire and Nottinghamshire,male,2024-12-01,9627,10843,11483,11667,12381,11991,13128,13913,14183,14243,13470,15100,15172,14824,14607,14792,14122,14394,14235,14694,15231,14737,15051,14896,14955,15502,15566,14264,15230,15426,15596,17211,17786,18424,17846,18512,16938,16694,17387,16226,17265,15988,15616,17284,16685,14479,13892,14174,13380,14715,14234,15113,17543,16042,16918,16779,17008,16384,17132,16822,16303,16158,15459,15465,14051,13675,12963,12321,11172,10687,11196,10197,10410,10018,11730,9056,12166,12200,6557,9845,7422,7594,4849,4751,4719,4360,3547,3192,2437,2305,1701,1455,1177,821,581,1218
